intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
BRTสถานีสาทร,นราธิวาสราชนครินทร์,0,0,3
YMCA,ศาลาแดง,3,0,0
YMCA,สาทร,3,0,0
ก.ม.8,ซอยรามอินทรา73,6,0,0
ก.ม.8,นวมินทร์,6,0,0
ก.ม.8,รามอินทรา,6,0,0
กทม.1,ดินสอ,0,0,3
กทม.1,มหรรณพ,0,0,3
กม.11,กำแพงเพชร2,0,0,6
กม.11,นิคมรถไฟสาย1,0,0,6
กม.8,นวมินทร์,0,0,6
กม.8,รามอินทรา,0,0,6
กม.8,รามอินทรา73,0,0,6
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,0,3,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,0,3,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,0,3,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/1,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/2,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/3,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,0,0,3
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,0,3,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,0,3,2
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,0,0,3
กรมศุลกากร,สุนทรโกษา,6,3,0
กรมศุลกากร,อาจณรงค์,6,3,0
กรมศุลกากร,เกษมราษฎร์,6,3,0
กระทรวงแรงงาน,มิตรไมตรี,3,0,0
กระทรวงแรงงาน,มิตรไมตรี1,3,0,0
กรุงธนบุรี,กรุงธนบุรี,0,0,3
กรุงธนบุรี6,กรุงธนบุรี,0,0,3
กรุงธนบุรี6,กรุงธนบุรี6,0,0,3
กรุงธนบุรีเหนือ,กรุงธนบุรี,0,0,6
กรุงธนบุรีเหนือ,เจริญนคร,0,0,6
กรุงธนบุรีใต้,กรุงธนบุรี,0,0,6
กรุงธนบุรีใต้,เจริญนคร,0,0,6
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,3,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,3,0
กรุงเทพกรีฑา,หัวหมาก,3,3,0
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,0,0,3
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),0,0,3
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),0,0,3
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,0,0,3
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,0,0,3
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,0,0,3
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,0,0,6
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,0,0,6
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,0,0,6
กลางซอยแบริ่ง,แบริ่ง,0,0,3
กลางซอยแบริ่ง,แบริ่งลาซาล,0,0,3
กล้วยน้ำไท,กล้วยน้ำไท,0,0,3
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,3,3,0
กล้วยน้ำไท,พระรามที่4,3,3,6
กล้วยน้ำไท,รัชดาภิเษก,0,0,3
กล้วยน้ำไท,เทียมร่วมมิตร,0,0,3
กษัตริย์ศึก,กรุงเกษม,6,0,9
กษัตริย์ศึก,บำรุงเมือง,6,0,9
กษัตริย์ศึก,พระรามที่1,0,0,3
กองบัญชาการกองทัพบก,ประชาธิปไตย,0,0,3
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,0,0,3
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,0,0,3
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,0,0,3
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),0,0,3
กาญจนาภิเษก6,กาญจนาภิเษก6,0,0,3
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),0,0,3
การสื่อสาร,แจ้งวัฒนะ,0,0,3
การสื่อสาร,แจ้งวัฒนะ7,0,0,3
การเคหะ,ซอยนวมินทร์51,3,0,0
การเคหะ,นวมินทร์,3,0,3
การเคหะ,นวมินทร์51,0,0,3
การเคหะ,ศรีบูรพา,3,0,3
การเรือน,นครราชสีมา,0,0,6
การเรือน,ราชวิถี,3,3,9
การเรือน,ราชสีมา,3,3,3
การไฟฟ้าชิดลม,ชิดลม,3,0,0
กำนันธารทิพย์,พุทธบูชา,0,0,6
กำนันธารทิพย์,พุทธบูชา36,0,0,6
กำนันธารทิพย์,พุทธบูชา39,0,0,6
กำนันแม้น,ซอยเทอดไท86,3,0,0
กำนันแม้น,ศาลธนบุรี,3,0,0
กำนันแม้น,เทอดไท,3,0,0
กำแพงเพชร,กำแพงเพชร,0,3,12
กำแพงเพชร,กําแพงเพชร,6,0,0
กำแพงเพชร,ซอนพหลโยธิน18,3,0,0
กำแพงเพชร,ซอยพหลโยธิน18,3,3,0
กำแพงเพชร,พหลโยธิน,6,3,12
กำแพงเพชร,พหลโยธิน18,0,0,12
กำแพงเพชร2,กำแพงเพชร,0,0,3
กำแพงเพชร2,กำแพงเพชร2,0,3,3
กำแพงเพชร5-ระนอง1-พระรามที่6ซอย37,กำแพงเพชร5,0,3,0
กำแพงเพชร5-ระนอง1-พระรามที่6ซอย37,พระรามที่6ซอย37,0,3,0
กำแพงเพชร5-ระนอง1-พระรามที่6ซอย37,ระนอง1,0,3,0
กำแพงเพชร6ซอย5แยก2,กำแพงเพชร6ซอย5,0,0,3
กำแพงเพชร6ซอย5แยก2,กำแพงเพชร6ซอย5แยก2,0,0,3
กำแพงเพชร6ซอย5แยก2,ส่วนบุคคล,0,0,3
ก่อนเข้าทางด่วน,สุขุมวิท62,0,0,3
ขัตติยานี,พิชัย,3,3,9
ขัตติยานี,สุโขทัย,3,3,9
ข้างวังสวนจิตรลดา,สวรรคโลก,3,0,0
ข้างวัดบวรนิเวศน์,บวรนิเวศน์,3,0,0
ข้างศาลาว่าการกรุงเทพมหานคร,ดินสอ,6,0,0
ข้างสวนดุสิต,พระรามที่5,3,0,0
ข้ามหน้าโรงเรียนมัธยมวัดบึงทองห,ลาดพร้าว101,3,0,0
ข้าวหลาม-เจริญกรุง,เจริญกรุง,0,0,3
ค.ป.อ.,จันทรุเบกษา,0,6,6
ค.ป.อ.,ธูปเตมีย์,0,6,6
ค.ป.อ.,พหลโยธิน,0,6,6
คนข้ามบริเวณหมู่บ้านมณฑล3,พุทธมณฑลสาย3,3,0,0
ครุใน,ครุใน,0,0,3
ครุใน,ประชาอุทิศ,0,0,3
คลองตัน,พัฒนาการ,6,3,6
คลองตัน,รามคำแหง,6,3,5
คลองตัน,สุขุมวิท,0,0,3
คลองตัน,สุขุมวิท71,6,3,3
คลองตัน,เพชรบุรี,6,3,7
คลองประปา,ประชาชื่น,3,3,3
คลองประปา,เลียบคลองประปา,3,3,3
คลองประปา,แจ้งวัฒนะ,3,3,3
คลองประปา–ซอยข้างรร.เซนต์ฟรังซีสเซเวียร์,ข้างร.ร.เซนฟรังซีสเซเวียร์,0,0,3
คลองประปา–ซอยข้างรร.เซนต์ฟรังซีสเซเวียร์,เลียบคลองประปา,0,0,3
คลองประปา–ซอยหมู่บ้านเพชรวัฒนะ,หมู่บ้านเพชรวัฒนะ,0,0,3
คลองประปา–ซอยหมู่บ้านเพชรวัฒนะ,เลียบคลองประปา,0,0,3
คลองสาน,ลาดหญ้า,9,3,12
คลองสาน,สมเด็จเจ้าพระยา,9,3,12
คลองสาน,เจริญนคร,9,3,12
คลองเตย,พระรามที่4,6,3,13
คลองเตย,สุนทรโกษา,6,3,11
คลังน้ำมัน,กำแพงเพชร6,0,3,0
คลังน้ำมัน,เชิดวุฒากาศ,0,3,0
คอกวัว,ตะนาว,6,6,6
คอกวัว,ราชดำเนินกลาง,6,6,6
คุ้มเกล้า16,คุ้มเกล้า,0,3,0
คู่ขนานวงแหวนตะวันออก-จตุโชติ,คู่ขนานวงแหวนตะวันออก,0,0,3
คู่ขนานวงแหวนตะวันออก-จตุโชติ,จตุโชติ,0,0,3
คู้คลองสิบซอย7,คู้คลองสิบ,0,3,0
คู้บอน,ซอยคู้บอน,0,3,0
คู้บอน,รามอินทรา,0,3,0
คู้บอน-พระยาสุเรนทร์-เลียบคลองสอง,คู้บอน,0,0,6
คู้บอน-พระยาสุเรนทร์-เลียบคลองสอง,พระยาสุเรนทร์,0,0,6
คู้บอน-พระยาสุเรนทร์-เลียบคลองสอง,เลียบคลองสอง,0,0,6
คู้บอน-พระยาสุเรนท์,คู้บอน,0,3,0
คู้บอน-พระยาสุเรนท์,พระยาสุเรนทร์,0,3,0
คู้บอน-พระยาสุเรนท์,เลียบคลองสอง,0,3,0
คู้บอน6,คู้บอน,0,0,3
คู้บอน6,คู้บอน6,0,0,3
จ.ป.ร,จักรพรรดิพงษ์,3,0,0
จ.ป.ร,ราชดำเนฉินนอก,3,0,0
จ.ป.ร.,จักรพรรดิพงษ์,0,3,6
จ.ป.ร.,ราขดำเนินนอก,0,0,3
จ.ป.ร.,ราชดำเนินนอก,0,0,3
จ.ป.ร.,ราชดําเนินนอก,0,3,0
จ.ป.ร.,วิสุทธิ์กษัตริย์,0,0,3
จตุโชติ,จตุโชติ,0,0,3
จตุโชติ,สุขาภิบาล5,0,0,3
จปร.,ถนนจักรพรรดิพงษ์,0,0,3
จปร.,ถนนราชดำเนินนอก,0,0,3
จปร.,ถนนวิสุทธิกษัตริย์,0,0,3
จรัญสนิทวงศ์-สุทธาวาส,จรัญสนิทวงศ์,0,0,3
จรัญสนิทวงศ์-สุทธาวาส,สุทธาวาส,0,0,3
จรัญสนิทวงศ์-สุทธาวาส,เลียบทางรถไฟตลิ่งชัน,0,0,3
จรัญสนิทวงศ์31/1,จรัญสนิทวงศ์,3,0,0
จรัญสนิทวงศ์31/1,ซอยจรัญสนิทวงศ์31/1,3,0,0
จรัญสนิทวงศ์35,จรัญสนิทวงศ์,0,0,6
จรัญสนิทวงศ์35,จรัญสนิทวงศ์35,0,0,6
จอมทอง,จอมทอง,3,3,9
จอมทอง,วุฒากาศ,3,3,9
จอมทอง,เอกชัย,0,0,6
จักรพรรดิพงษ์,จักรพรรดิพงษ์,6,6,9
จักรพรรดิพงษ์,นครสวรรค์,6,6,9
จันทน์-นราธิวาส,จันทน์,6,5,9
จันทน์-นราธิวาส,นราธิวาสราชนครินทร์,3,5,6
จันทน์-นราธิวาส,นราธิวาสฯ,3,0,3
จันทน์-นราธิวาส,เลียบคลองภาษีเจริญฝั่งเหนือ,0,2,0
จันทน์-เจริญราษฎร์,จันทน์,6,3,9
จันทน์-เจริญราษฎร์,เจริญราษฎร์,6,3,9
จันทน์-เซ็นหลุยส์,จันทน์,0,0,3
จันทน์-เซ็นหลุยส์,พระแม่มารี,0,0,3
จันทน์-เซ็นหลุยส์,เซ็นหลุยส์,0,0,3
จันทิมา,ลาดพร้าว,0,0,6
จันทิมา,ลาดพร้าว80,0,0,6
จารุเมือง-จรัสเมือง,จรัสเมือง,0,0,3
จารุเมือง-จรัสเมือง,จารุเมือง,0,0,3
จารุเมือง-จรัสเมือง,พระรามที่6,0,0,3
จุดกลับรถการประปาสาขาสุวรรณภูมิ,หลวงแพ่ง,0,0,3
จุดกลับรถก่อนถึงทางเข้าหน้าวัดหนองผักชี(ใกล้ชุมชนระเบียงทอง3),รัตนโกสินทร์สมโภชน์,3,0,0
จุดกลับรถซอยเทียนทะเล1,เทียนทะเล,3,0,0
จุดกลับรถซอยเทียนทะเล11,เทียนทะเล,3,0,0
จุดกลับรถถนนลาดพร้าว(ใต้ทางด่วนฉลองรัช),ลาดพร้าว,0,0,3
จุดกลับรถบางขุนเทียน14,บางขุนเทียนชายทะเล,6,0,0
จุดกลับรถปากซอยอ่อนนุช59,อ่อนนุช,0,0,3
จุดกลับรถปากซอยอ่อนนุช59,อ่อนนุช59,0,0,3
จุดกลับรถศรีนครินทร์หน้าเต็นท์รถเอพี,ศรีนครินทร์,0,0,3
จุดกลับรถหน้าวัดหนองผักชี,รัตนโกสินทร์สมโภชน์,3,0,0
จุดกลับรถหน้าโชว์รูมฟอรด์ใกล้ชอยลาดกระบัง1/5,ลาดกระบัง,3,0,0
จุดกลับรถหน้าไปรษณีย์บางบอน,ประชาอุทิศ,0,0,1
จุดกลับรถหน้าไปรษณีย์บางบอน,เอกชัย,0,0,3
จุดกลับรถเพชรเกษม98,เพชรเกษม,0,0,3
จุดกลับรถแอมคาร์ออดิโอ,หลวงแพ่ง,0,0,3
จุดกลับรถใกล้ซอยพัฒนาการ89,พัฒนาการ,0,0,3
จุดกลับรถใกล้โฮมโปรพระราม9,พระราม9,0,0,3
จุดตัดถนนบางระมาด-กาญจนาภิเษก,วัดอินทราวาส,3,0,0
จุดตัดถนนราชพฤกษ์,วัดอินทราวาส,6,0,0
จุดตัดถนนลาดพร้าวกับถนนประดิษฐ์มนูธรรม,ลาดพร้าว,0,0,3
จุดตัดบางระมาด-กาญจนาภิเษก,บางระมาด,3,0,0
จุดตัดพุทธมณฑลสาย1,วัดอินทราวาส,6,0,0
จุฬา12,จุฬา12,0,0,6
จุฬา12,จุฬา62,0,0,3
จุฬา12,ซอยจุฬา12,3,3,0
จุฬา12,ทางเข้าจุฬาฯ,0,0,3
จุฬา12,ทางเข้าออกม.จุฬา,3,3,0
จุฬา12,พญาไท,3,3,6
ฉลองกรุง42,ฉลองกรุง,0,0,3
ฉลองกรุง42,ฉลองกรุง42,0,0,3
ชักพระ,ชักพระ,0,0,3
ชักพระ,ชัยพฤกษ์,0,0,3
ชิดลม,ชิดลม,3,0,3
ชิดลม,ซอยชิดลม,3,0,0
ชิดลม,เพลินจิต,6,0,3
ชุมชนพัฒนาล็อค4-5-6,ทางขึ้นทางด่วน,3,0,0
ชุมชนพัฒนาล็อค4-5-6,ทางชุมชนพัฒนาล็อค4-5-6,3,0,0
ชุมชนพัฒนาล็อค4-5-6,อาจณรงค์,3,0,0
ชุมชนสวัสดิการหนองแขม,สวัสดิการ1,0,0,3
ช่างอากาศอุทิศ-เชิดวุฒากาศ,ช่างอากาศอุทิศ,0,0,3
ช่างอากาศอุทิศ-เชิดวุฒากาศ,เชิดวุฒากาศ/กำแพงเพชร,0,0,3
ซอยกรุงเทพกรีฑา20,กรุงเทพกรีฑา,3,0,0
ซอยกรุงเทพกรีฑา20,ซอยกรุงเทพกรีฑา20,3,0,0
ซอยกรุงเทพกรีฑา20,ซอยกรุงเทพกรีฑา37,3,0,0
ซอยคู้บอน34,คู้บอน,0,0,3
ซอยจรัญสนิทวงศ์3,จรัญสนิทวงศ์,3,0,0
ซอยจรัญสนิทวงศ์3,ซอยจรัญสนิทวงศ์,3,0,0
ซอยจรัญฯ94,จรัญสนิทวงศ์,0,3,0
ซอยจันทน์15/1,จันทน์,0,3,0
ซอยทวีวัฒนา9,ซอยทวีวัฒนา9,0,3,0
ซอยทวีวัฒนา9,ทวีวัฒนา,0,3,0
ซอยทองหล่อ13,ทองหล่อ,3,0,0
ซอยทองหล่อ23,ทองหล่อ,3,0,0
ซอยทองหล่อ25,ทองหล่อ,3,0,0
ซอยทองหล่อ3,ทองหล่อ,3,0,0
ซอยนราธิวาส10แยก18,นราธิวาสฯซอย8,0,0,3
ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,0,6,0
ซอยนราธิวาสฯ20,นราธิวาสราชนครินทร์,0,3,0
ซอยนราธิวาสฯ24,นราธิวาสราชนครินทร์,0,3,0
ซอยนราธิวาสฯ9,นราธิวาสราชนครินทร์,0,3,0
ซอยพระราม3ซอย68,พระรามที่3,0,3,0
ซอยพร้อมจิตร,ซอยพร้อมจิตร,0,0,3
ซอยพร้อมพงษ์,ซอยพร้อมพงษ์,0,0,3
ซอยพหลโยธิน15,พหลโยธิน,0,3,0
ซอยพหลโยธิน18/2,พหลโยธิน,0,3,0
ซอยพหลโยธิน52แยก48,เทพรักษ์,3,0,0
ซอยพหลโยธิน52แยก48,เทพารักษ์,3,0,0
ซอยพัฒนาการ30,พัฒนาการ,0,0,3
ซอยพัฒนาการ30,พัฒนาการ30,0,0,3
ซอยพุทธบูชา38,พุทธบูชา,0,0,3
ซอยพุทธบูชา40และ42,พุทธบูชา,0,0,3
ซอยพุทธบูชา43,พุทธบูชา,0,0,3
ซอยพุทธบูชา44และ44/1,พุทธบูชา,0,0,3
ซอยมาเจริญ3,มาเจริญ,0,0,3
ซอยรัชดา30,รัชดาภิเษก,0,3,0
ซอยรัชดาภิเษก14,รัชดาภิเษก,0,3,0
ซอยรัชดาภิเษก3,รัชดาภิเษก,0,3,0
ซอยรัชดาภิเษก9,รัชดาภิเษก,0,3,0
ซอยรางน้ำ,พญาไท,0,3,0
ซอยราชปรารภ3,ราชปรารภ,0,3,0
ซอยราชวิถี6,ราชวิถี,0,3,0
ซอยรามบุตรี,จักรพงษ์,0,0,3
ซอยวชิรธรรมสาธิต6,สุขุมวิท101/1,0,0,3
ซอยวัดสุคันธาราม,ซอยวัดสุคันธาราม,0,3,0
ซอยวัดสุคันธาราม,สวรรคโลก,0,3,0
ซอยสมเด็จพระเจ้าตากสิน19,สมเด็จพระเจ้าตากสิน,0,3,0
ซอยสวัสดี,ซอยสวัสดี,0,0,3
ซอยสุขุมวิท2,สุขุมวิท,0,0,3
ซอยสุขุมวิท2,สุขุมวิท2,0,0,3
ซอยหัวหมาก21และ23,หัวหมาก,3,0,0
ซอยหัวหมาก25,หัวหมาก,3,0,0
ซอยอรุณมักกินนอน,วิทยุ,0,0,3
ซอยอรุณมักกินนอน,อรุณมักกินนอน,0,0,3
ซอยอ่อนนุช65,อ่อนนุช,0,0,3
ซอยอ่อนนุช65,อ่อนนุช65,0,0,3
ซอยเจริญกรุง61,เจริญกรุง,0,3,0
ซอยเจริญกุง33,เจริญกรุง,0,0,3
ซอยเฉลิมพระเกียรติร.967,เฉลิมพระเกียรติร.9,0,0,3
ซอยเชื่อมสัมพันธ์19/1,เชื่อมสัมพันธ์,0,0,3
ซอยเทอดไท21,ราชพฤกษ์,0,3,0
ซอยเทียนทะเล2,บางขุนเทียน-ชายทะเล,0,0,3
ซอยเทียนทะเล22,บางขุนเทียน-ชายทะเล,0,0,2
ซอยเทียนทะเล22,เทียนทะเล22,0,0,3
ซอยเทียนทะเล23,บางขุนเทียน-ชายทะเล,0,0,3
ซอยเพชรบุรี27,เพชรบุรี,0,3,0
ซอยเอกชัย15,เอกชัย,0,0,3
ซังฮี้,ราชวิถี,6,3,6
ซังฮี้,สามเสน,6,3,6
ณระนอง,ณระนอง,6,0,3
ณระนอง,พระรามที่3,6,0,3
ณระนอง,รัชดาภิเษก,6,0,3
ณระนอง,สุนทรโกษา,6,0,3
ดาวคะนอง,จอมทอง,9,3,9
ดาวคะนอง,สมเด็จพระเจ้าตากสิน,9,3,9
ดินแดง,ดินแดง,0,0,3
ดินแดง,วิภาวดีรังสิต,0,0,3
ดินแดง,อโศกดินแดง,0,0,3
ด่วนกำแพงเพชร,กำแพงเพชร,0,0,3
ด่วนกำแพงเพชร,เจษฎา,0,0,3
ด่วนนางลิ้นจี่,นางลิ้นจี่,3,3,6
ด่วนนางลิ้นจี่,รัชดาภิเษก,3,3,6
ด่วนประชาชื่น,ประชาชื่น,0,3,3
ด่วนประชาชื่น,สายสิน,0,3,3
ด่วนสาธุ,รัชดาภิเษก,3,3,3
ด่วนสาธุ,สาธุประดิษฐ์,3,3,3
ด่วนสีลม,ขึ้น-ลงทางด่วนศรีรัช,3,0,0
ด่วนสีลม,ทางลงทางด่วน,0,3,0
ด่วนสีลม,สีลม,3,3,3
ด่วนสีลม,เลียบใต้ทางด่วน,3,3,3
ด่วนสุขุมวิท62,ซอยสุขุมวิท62,3,3,0
ด่วนสุขุมวิท62,สุขุมวิท,3,3,5
ด่วนสุขุมวิท62,สุขุมวิท62,0,0,6
ด่วนเกษมราษฎร์,ทางขึ้นลงทางด่วน,3,3,6
ด่วนเกษมราษฎร์,เกษมราษฎร์,3,3,6
ด่วนเพลินจิต,ดวงพิทักษ์,3,3,3
ด่วนเพลินจิต,ถนนดวงพิทักษ์,0,0,3
ด่วนเพลินจิต,ถนนเพลินจิต,0,0,3
ด่วนเพลินจิต,ทางขึ้นลงทางด่วน,3,3,9
ด่วนเพลินจิต,สุขุมวิท,3,3,3
ด่วนเพลินจิต,เพลินจิต,3,3,6
ตรงข้ามพระตำหนักจิตรลดารโหฐาน,พระรามที่5,0,3,0
ตรงข้ามลานจอดรถ2ตลาดสะพานใหม่,พหลโยธิน,0,3,0
ตรงข้ามวัดชำนิหัตถการ,ซอยที่1,0,0,3
ตรงข้ามวัดชำนิหัตถการ,ซอยที่2,0,0,3
ตรงข้ามวัดชำนิหัตถการ,พระรามที่1,0,0,3
ตรอกจันทน์,จันทน์,3,3,3
ตรอกจันทน์,ทางเข้าคอนโด,0,0,3
ตรอกจันทน์,ทางเข้าคอนโดฯ,3,0,0
ตรอกจันทน์,เจริญกรุง,3,3,3
ตรอกจันทร์,จันทน์,0,9,3
ตรอกจันทร์,ทางเข้าคอนโดฯ,0,9,3
ตรอกจันทร์,เจริญกรุง,0,9,3
ตลาดคู้,คู้คลองสิบ,0,3,0
ตลาดคู้,มิตรไมตรี,0,3,0
ตลาดคู้,เลียบวารี,0,3,0
ตลาดพลู,รัชดาภิเษก,6,3,0
ตลาดพลู,เทอดไท,6,3,0
ตลาดวงศกร,ทางเข้าออกตลาดวงศกร,0,0,6
ตลาดวงศกร,สายไหม,0,0,6
ตลาดวงศกร,เฉลิมพงษ์,0,0,6
ตลาดอตก.,กำแพงเพชร2,3,0,0
ตลาดอตก.,กําแพงเพชร,3,0,0
ตลาดเกรียงไกร,เคหะร่มเกล้า(EB),0,0,3
ตลาดเกรียงไกร,เคหะร่มเกล้า(SB),0,0,3
ตลาดเกรียงไกร,เคหะร่มเกล้า31,0,0,3
ตลาดเกรียงไกร,เคหะร่มเกล้า33,0,0,3
ตากสิน,กรุงธนบุรี,6,3,3
ตากสิน,ราชพฤกษ์,6,3,3
ตากสิน,สมเด็จพระเจ้าตากสิน,6,3,3
ตากสิน37,สมเดจ็พระเจ้าตากสิน,0,3,0
ตากสิน37,สมเด็จพระเจ้าตากสิน,0,0,3
ตากสิน42,สมเด็จพระเจ้าตากสิน,0,0,3
ตีทอง-ราชบพิธ,ตีทอง,0,3,0
ตีทอง-ราชบพิธ,ราชบพิธ,0,3,0
ตีทอง-ลงท่า-หน้าวัง,ตีทอง,0,3,0
ตีทอง-ลงท่า-หน้าวัง,หน้าวัง,0,3,0
ตีทอง-สระสรง,ซอยสระสรง,0,3,0
ตีทอง-สระสรง,ตีทอง,0,3,0
ตึกชัย,ประดิพัทธ์,3,0,0
ตึกชัย,พระรามที่6,0,9,6
ตึกชัย,พหลโยธิน,3,0,0
ตึกชัย,ราชวิถี,0,9,6
ตึกชัย,สุทธิสาร,3,0,0
ต่างระดับหลวงแพ่งตะวันตก,ทางขึ้นมอเตอร์เวย์,0,0,3
ต่างระดับหลวงแพ่งตะวันตก,หลวงแพ่ง,0,0,3
ถนนดินสอระหว่างถนนมหรรณพ-เสาชิงช้า,ดินสอ,0,0,3
ถนนดินสอระหว่างอ.ประชาธิปไตย-ถนนมหรรณ,ดินสอ,0,0,3
ถนนตก,ถนนตก,0,3,0
ถนนตก,พระรามที่3,6,6,6
ถนนตก,เจริญกรุง,6,6,6
ถนนตะนาวระหว่างมหรรณพ-สี่กั๊กเสาชิงช้า,ตะนาว,0,0,3
ถนนทวีวัฒนา-ซอยศาลาธรรมสพน์,ซอยศาลาธรรมสพน์,3,0,0
ถนนทวีวัฒนา-ซอยศาลาธรรมสพน์,ทวีวัฒนา,3,0,0
ถนนนเรศตัดถนนสุรวงศ์,นเรศ,3,0,0
ถนนนเรศตัดถนนสุรวงศ์,สุรวงศ์,3,0,0
ถนนพุทธสาย2-ซอยศาลาธรรมสพน์,ซอยศาลาธรรมสพน์,3,0,0
ถนนพุทธสาย2-ซอยศาลาธรรมสพน์,พุทธมณฑลสาย2,3,0,0
ถนนพุทธสาย3-ซอยศาลาธรรมสพน์,ซอยศาลาธรรมสพน์,3,0,0
ถนนพุทธสาย3-ซอยศาลาธรรมสพน์,พุทธมณฑลสาย3,3,0,0
ถนนมหรรณพระหว่างมหรรณพ-สี่กั๊กเสาชิงช้า,มหรรณพ,0,0,3
ถนนราชบพิธระหว่างถนนตีทอง-ถนนเฟื่องนคร,ราชบพิธ,0,0,3
ถนนสำราญราษฎร์ระหว่างถนนมหาไชย-ถนนศิริพงษ์,สำราญราษฎร์,0,0,3
ถนนเทพรักษ์-สุขาภิบาล5,เทพรักษ์,3,0,0
ถาวรธวัช,ถาวรธวัช,0,3,0
ถาวรธวัช,พัฒนาการ,0,3,0
ททัยมิตร-นิมิตใหม่,ซอยวัดสุขใจ,3,0,0
ททัยมิตร-นิมิตใหม่,นิมิตใหม่,3,0,0
ททัยมิตร-นิมิตใหม่,หทัยมิตร,3,0,0
ทวีวัฒนา-ทวีวัฒนา9,ทวีวัฒนา,0,0,3
ทวีวัฒนา-ทวีวัฒนา9,ทวีวัฒนา9,0,0,3
ทวีวัฒนา-อักษะ,ทวีวัฒนา,0,3,0
ทวีวัฒนา-อักษะ,อักษะ,0,3,0
ทหาร-ซอยอาคารสงเคราะห์กองทัพบก,ซอยอาคารสงเคราะห์กองทัพบก,0,3,0
ทหาร-ซอยอาคารสงเคราะห์กองทัพบก,ทหาร,0,3,0
ทองหล่อ,ซอยสุขุมวิท55,3,0,0
ทองหล่อ,ซอยสุขุมวิท55(ทองหล่อ),3,0,0
ทองหล่อ,สุขุมวิท,6,3,12
ทองหล่อ,สุขุมวิท55,0,0,12
ทองหล่อ,สุขุมวิท55(ทองหล่อ),0,3,0
ทองหล่อ10,ซอยทองหล่อ10,3,0,0
ทองหล่อ10,ซอยทองหล่อ11,3,0,0
ทองหล่อ10,ทองหล่อ,3,0,3
ทองหล่อ10,ทองหล่อ10,0,0,3
ทองหล่อ10,ทองหล่อ11,0,0,3
ทางขึ้นทางด่วนจตุรโชติ,เลียบด่วนอาจณรงค์รามอินทรา,3,0,0
ทางขึ้นทางด่วนจตุรโชติ,เลียบทางด่วน,3,0,0
ทางข้ามข้างวัดสุทัศน์,ตีทอง,0,0,3
ทางข้ามดวงพิทักษ์,ดวงพิทักษ์,0,0,3
ทางข้ามดวงพิทักษ์,สุขุมวิท,0,0,3
ทางข้ามถ.พุทธมณฑลสาย1,พุทธมณฑลสาย1,3,0,0
ทางข้ามถนนหลานหลวง(ใกล้ถนนเพนียง),หลานหลวง,3,0,0
ทางข้ามถนนเลียบคลองผดุงกรุงเกษม,เลียบคลองผดุงกรุงเกษม,6,0,0
ทางข้ามทางข้ามหน้าโรงเรียนวัดราชบพิตร,สนามไชย,3,0,0
ทางข้ามทางเข้าวัดมะกอก,พุทธมณฑลสาย1,0,3,0
ทางข้ามทางเข้าโรงเรียนบ้านนายเหรียญ,ทางเข้าโรงเรียนบ้านนายเหรียญ,3,0,0
ทางข้ามทางเข้าโรงเรียนบ้านนายเหรียญ,บางบอน4ซอย14,3,0,0
ทางข้ามธ.กสิกรไทย,พหลโยธิน,0,0,3
ทางข้ามบริเวณซอยอุดมสุข37,อุดมสุข,3,0,0
